season,match_id,fullName,overs,conceded,wickets,foursConceded,sixesConceded,opponentteam
2014,734035,Mohit Sharma,18,16,1,0,1,RCB
2014,734035,Suresh Raina,24,27,0,2,0,RCB
2014,734035,Ravindra Jadeja,12,14,1,0,0,RCB
2014,734035,Shadab Jakati,20,41,0,2,3,CSK
2014,734035,Ravi Rampaul,12,21,1,3,1,CSK
2014,734035,Mitchell Starc,18,33,0,4,1,CSK
2014,734035,Yuzvendra Chahal,24,24,0,2,0,CSK
2014,734035,Sachin Rana,6,7,0,1,0,CSK
2014,734035,Yuvraj Singh,24,30,1,1,2,CSK
2014,734037,Morne Morkel,24,32,1,6,0,SRH
2014,734037,Vinay Kumar,24,32,1,5,1,SRH
2014,734037,Sunil Narine,24,19,0,2,0,SRH
2014,734037,Umesh Yadav,18,32,0,5,1,SRH
2014,734037,Ryan ten Doeschate,6,7,1,0,1,SRH
2014,734037,Shakib Al Hasan,24,25,1,1,2,SRH
2014,734037,Bhuvneshwar Kumar,13,22,0,3,1,KKR
2014,734037,Dale Steyn,24,43,0,6,2,KKR
2014,734037,Jason Holder,18,35,1,2,2,KKR
2014,734037,Karn Sharma,24,38,4,1,4,KKR
2014,734037,Parvez Rasool,6,22,0,2,2,KKR
2014,734039,Parvinder Awana,18,15,2,3,0,DC
2014,734039,Axar Patel,24,28,2,5,0,DC
2014,734039,Mitchell Johnson,18,27,2,5,0,DC
2014,734039,Karanveer Singh,24,22,2,1,0,DC
2014,734039,Rishi Dhawan,24,22,1,1,0,DC
2014,734039,Mohammed Shami,18,26,1,3,1,KXIP
2014,734039,Jaydev Unadkat,12,3,1,0,0,KXIP
2014,734039,James Neesham,6,14,0,2,1,KXIP
2014,734039,Jean-Paul Duminy,12,15,0,1,0,KXIP
2014,734039,Imran Tahir,21,32,1,3,1,KXIP
2014,734039,Shahbaz Nadeem,12,24,0,1,1,KXIP
2014,734041,Corey Anderson,12,14,0,3,0,RR
2014,734041,Jasprit Bumrah,24,30,1,3,1,RR
2014,734041,Pragyan Ojha,24,31,0,2,2,RR
2014,734041,Harbhajan Singh,24,43,1,3,3,RR
2014,734041,Shreyas Gopal,18,36,1,3,2,RR
2014,734041,Kieron Pollard,18,33,1,3,1,RR
2014,734041,James Faulkner,20,54,0,5,4,MI
2014,734041,Dhawal Kulkarni,18,42,2,2,4,MI
2014,734041,Shane Watson,12,33,0,6,1,MI
2014,734041,Kevon Cooper,24,38,2,3,2,MI
2014,734041,Pravin Tambe,12,25,0,3,1,MI
2014,734043,Parvinder Awana,24,33,0,6,0,KKR
2014,734043,Mitchell Johnson,24,31,2,3,1,KKR
2014,734043,Axar Patel,24,11,2,1,0,KKR
2014,734043,Rishi Dhawan,24,44,0,3,3,KKR
2014,734043,Karanveer Singh,24,40,3,4,2,KKR
2014,734043,Morne Morkel,24,23,2,0,2,KXIP
2014,734043,Umesh Yadav,24,13,3,1,0,KXIP
2014,734043,Sunil Narine,24,30,0,3,1,KXIP
2014,734043,Shakib Al Hasan,24,43,1,0,5,KXIP
2014,734043,Piyush Chawla,24,23,1,0,1,KXIP
2014,734045,Ashish Nehra,24,34,2,3,2,MI
2014,734045,Ishwar Pandey,18,25,0,5,0,MI
2014,734045,Mohit Sharma,24,42,3,5,2,MI
2014,734045,Ravichandran Ashwin,24,26,1,0,2,MI
2014,734045,Ravindra Jadeja,24,31,2,0,2,MI
2014,734045,Suresh Raina,6,13,0,1,1,MI
2014,734045,Praveen Kumar,24,27,0,1,1,CSK
2014,734045,Corey Anderson,18,35,0,5,1,CSK
2014,734045,Jasprit Bumrah,20,40,0,8,0,CSK
2014,734045,Harbhajan Singh,24,27,2,0,2,CSK
2014,734045,Pragyan Ojha,18,34,1,0,4,CSK
2014,734045,Kieron Pollard,6,10,0,1,0,CSK
2014,734047,Ashish Nehra,24,51,2,7,2,KXIP
2014,734047,Ishwar Pandey,24,35,1,3,2,KXIP
2014,734047,Mohit Sharma,24,46,1,3,3,KXIP
2014,734047,Ravichandran Ashwin,24,44,1,2,3,KXIP
2014,734047,Ravindra Jadeja,24,48,0,4,3,KXIP
2014,734047,Mitchell Johnson,24,44,1,2,3,CSK
2014,734047,Sandeep Sharma,18,32,1,3,2,CSK
2014,734047,Parvinder Awana,24,59,2,9,3,CSK
2014,734047,Karanveer Singh,24,32,0,2,1,CSK
2014,734047,Glenn Maxwell,6,4,0,0,0,CSK
2014,734047,Axar Patel,24,23,1,1,1,CSK
2014,734049,Morne Morkel,24,40,0,3,2,KXIP
2014,734049,Umesh Yadav,24,39,1,5,1,KXIP
2014,734049,Sunil Narine,24,46,1,5,3,KXIP
2014,734049,Shakib Al Hasan,24,26,0,1,1,KXIP
2014,734049,Piyush Chawla,24,44,2,3,3,KXIP
2014,734049,Mitchell Johnson,24,41,2,5,1,KKR
2014,734049,Lakshmipathy Balaji,24,41,0,3,2,KKR
2014,734049,Parvinder Awana,19,43,0,3,2,KKR
2014,734049,Karanveer Singh,24,54,4,2,6,KKR
2014,734049,Axar Patel,24,21,0,2,0,KKR
2013,597998,Brett Lee,24,40,2,6,1,DC
2013,597998,Jacques Kallis,18,23,0,4,0,DC
2013,597998,Lakshmipathy Balaji,24,20,1,2,0,DC
2013,597998,Sunil Narine,24,13,4,0,0,DC
2013,597998,Rajat Bhatia,24,23,2,2,0,DC
2013,597998,Laxmi Shukla,6,8,0,1,0,DC
2013,597998,Irfan Pathan,12,15,0,2,1,KKR
2013,597998,Ashish Nehra,18,20,1,4,0,KKR
2013,597998,Umesh Yadav,18,23,0,3,0,KKR
2013,597998,Shahbaz Nadeem,24,22,2,2,0,KKR
2013,597998,Johan Botha,20,22,1,2,0,KKR
2013,597998,Andre Russell,18,24,0,1,1,KKR
2013,597999,Mitchell Johnson,18,15,1,2,0,RCB
2013,597999,Munaf Patel,24,40,0,4,3,RCB
2013,597999,Jasprit Bumrah,24,32,3,5,1,RCB
2013,597999,Jacob Oram,24,22,0,3,0,RCB
2013,597999,Harbhajan Singh,24,21,1,2,1,RCB
2013,597999,Kieron Pollard,6,15,0,2,1,RCB
2013,597999,Jaydev Unadkat,24,26,0,3,0,MI
2013,597999,Daniel Christian,24,42,0,1,4,MI
2013,597999,Vinay Kumar,24,27,3,3,0,MI
2013,597999,Muttiah Muralitharan,24,30,0,3,1,MI
2013,597999,Murali Kartik,24,24,1,1,0,MI
2013,598000,Marlon Samuels,24,34,1,3,1,SRH
2013,598000,Bhuvneshwar Kumar,24,17,1,1,0,SRH
2013,598000,Ashok Dinda,24,29,2,4,0,SRH
2013,598000,Angelo Mathews,12,16,0,2,0,SRH
2013,598000,Rahul Sharma,24,21,1,2,0,SRH
2013,598000,Yuvraj Singh,12,8,1,0,0,SRH
2013,598000,Dale Steyn,21,11,3,0,0,PWI
2013,598000,Ishant Sharma,24,22,0,0,1,PWI
2013,598000,Thisara Perera,24,29,2,4,0,PWI
2013,598000,Amit Mishra,24,19,3,1,0,PWI
2013,598000,Cameron White,6,2,0,0,0,PWI
2013,598000,Ashish Reddy,12,21,1,1,1,PWI
2013,598001,Irfan Pathan,24,31,0,3,1,RR
2013,598001,Ashish Nehra,24,35,2,3,1,RR
2013,598001,Umesh Yadav,24,24,4,3,0,RR
2013,598001,Andre Russell,18,31,0,3,1,RR
2013,598001,Shahbaz Nadeem,24,22,1,1,0,RR
2013,598001,Johan Botha,6,19,0,1,2,RR
2013,598001,Samuel Badree,24,34,0,3,1,DC
2013,598001,Sreesanth,24,18,1,3,0,DC
2013,598001,Siddharth Trivedi,24,35,0,2,1,DC
2013,598001,Kevon Cooper,24,30,3,2,0,DC
2013,598001,Rahul Shukla,18,27,1,3,0,DC
2013,598001,Stuart Binny,6,11,0,0,1,DC
2013,598002,Dirk Nannes,24,18,1,0,0,MI
2013,598002,Ankit Rajpoot,18,25,1,3,1,MI
2013,598002,Dwayne Bravo,24,44,2,4,3,MI
2013,598002,Ben Laughlin,18,25,1,3,0,MI
2013,598002,Ravindra Jadeja,12,12,0,0,1,MI
2013,598002,Ravichandran Ashwin,24,21,1,0,2,MI
2013,598002,Mitchell Johnson,24,22,1,1,1,CSK
2013,598002,Munaf Patel,24,29,3,3,0,CSK
2013,598002,Harbhajan Singh,24,31,2,2,2,CSK
2013,598002,Pragyan Ojha,24,16,2,0,0,CSK
2013,598002,Kieron Pollard,24,40,1,5,1,CSK
2013,598003,Praveen Kumar,24,31,2,3,1,PWI
2013,598003,Ryan Harris,24,12,1,2,0,PWI
2013,598003,Azhar Mahmood,24,19,2,2,0,PWI
2013,598003,Parvinder Awana,24,16,1,2,0,PWI
2013,598003,Piyush Chawla,24,19,1,1,0,PWI
2013,598003,Bhuvneshwar Kumar,12,16,0,2,1,KXIP
2013,598003,Ashok Dinda,12,28,0,6,0,KXIP
2013,598003,Angelo Mathews,12,12,1,1,0,KXIP
2013,598003,Mitchell Marsh,19,24,0,2,0,KXIP
2013,598003,Rahul Sharma,18,20,1,3,0,KXIP
2013,598004,Dale Steyn,24,37,1,4,0,RCB
2013,598004,Hanuma Vihari,6,5,1,0,0,RCB
2013,598004,Ishant Sharma,24,27,3,1,1,RCB
2013,598004,Ankit Sharma,12,17,0,2,0,RCB
2013,598004,Thisara Perera,24,21,1,2,0,RCB
2013,598004,Amit Mishra,24,15,1,1,0,RCB
2013,598004,Ashish Reddy,6,7,1,1,0,RCB
2013,598004,Jaydev Unadkat,24,24,2,2,0,SRH
2013,598004,Moises Henriques,18,14,2,1,0,SRH
2013,598004,Murali Kartik,24,27,0,1,0,SRH
2013,598004,Vinay Kumar,24,27,1,1,1,SRH
2013,598004,Muttiah Muralitharan,24,18,1,1,0,SRH
2013,598004,Tillakaratne Dilshan,6,10,0,1,0,SRH
2013,598005,Brett Lee,24,20,1,3,0,RR
2013,598005,Mohammed Shami,18,26,0,3,1,RR
2013,598005,Sunil Narine,24,28,2,3,1,RR
2013,598005,Jacques Kallis,24,28,0,3,0,RR
2013,598005,Rajat Bhatia,18,21,1,3,0,RR
2013,598005,Laxmi Shukla,12,14,1,2,0,RR
2013,598005,Sreesanth,24,25,1,3,1,KKR
2013,598005,Shaun Tait,24,29,1,2,1,KKR
2013,598005,Rahul Shukla,18,28,2,2,1,KKR
2013,598005,Kevon Cooper,24,15,3,0,0,KKR
2013,598005,Siddharth Trivedi,24,23,3,1,1,KKR
2013,598048,RP Singh,24,27,3,3,0,SRH
2013,598048,Vinay Kumar,24,43,1,2,3,SRH
2013,598048,Jaydev Unadkat,24,29,0,2,1,SRH
2013,598048,Muttiah Muralitharan,24,23,1,2,0,SRH
2013,598048,Murali Kartik,18,21,1,0,1,SRH
2013,598048,Moises Henriques,6,18,0,1,2,SRH
2013,598048,Hanuma Vihari,6,12,0,1,1,RCB
2013,598048,Dale Steyn,24,16,0,1,0,RCB
2013,598048,Ishant Sharma,20,30,1,5,1,RCB
2013,598048,Thisara Perera,18,35,1,4,1,RCB
2013,598048,Amit Mishra,24,42,0,4,2,RCB
2013,598048,Ashish Reddy,6,12,0,1,1,RCB
2013,598048,Cameron White,6,14,1,1,1,RCB
2013,598006,Irfan Pathan,24,37,1,4,2,MI
2013,598006,Ashish Nehra,24,49,2,3,4,MI
2013,598006,Morne Morkel,24,43,1,7,1,MI
2013,598006,Umesh Yadav,18,28,0,3,1,MI
2013,598006,Shahbaz Nadeem,18,26,0,2,1,MI
2013,598006,Jeevan Mendis,12,20,0,2,1,MI
2013,598006,Harbhajan Singh,24,25,1,1,1,DC
2013,598006,Lasith Malinga,24,20,1,3,0,DC
2013,598006,Mitchell Johnson,24,49,2,8,1,DC
2013,598006,Pragyan Ojha,24,34,2,1,1,DC
2013,598006,Kieron Pollard,24,35,2,2,2,DC
2013,598007,Dirk Nannes,21,17,2,2,0,KXIP
2013,598007,Ankit Rajpoot,6,10,0,2,0,KXIP
2013,598007,Chris Morris,24,27,2,4,0,KXIP
2013,598007,Ravindra Jadeja,24,29,1,3,0,KXIP
2013,598007,Dwayne Bravo,24,27,3,2,1,KXIP
2013,598007,Ravichandran Ashwin,18,22,1,2,0,KXIP
2013,598007,Praveen Kumar,13,18,0,2,1,CSK
2013,598007,Ryan Harris,24,30,0,5,0,CSK
2013,598007,Azhar Mahmood,24,34,0,2,1,CSK
2013,598007,Parvinder Awana,12,20,0,3,0,CSK
2013,598007,Piyush Chawla,24,21,0,1,0,CSK
2013,598007,Rajagopal Sathish,6,15,0,1,1,CSK
2013,598008,Moises Henriques,24,24,2,3,0,KKR
2013,598008,RP Singh,24,27,3,3,0,KKR
2013,598008,Jaydev Unadkat,24,34,0,2,2,KKR
2013,598008,Muttiah Muralitharan,24,30,0,4,0,KKR
2013,598008,Vinay Kumar,24,36,2,5,0,KKR
2013,598008,Ryan McLaren,18,34,1,3,3,RCB
2013,598008,Jacques Kallis,24,30,0,2,2,RCB
2013,598008,Sunil Narine,24,17,0,2,0,RCB
2013,598008,Lakshmipathy Balaji,19,33,1,2,3,RCB
2013,598008,Pradeep Sangwan,12,34,0,2,3,RCB
2013,598008,Rajat Bhatia,6,10,0,0,1,RCB
2013,598009,Bhuvneshwar Kumar,24,41,1,6,1,RR
2013,598009,Ashok Dinda,18,21,0,3,0,RR
2013,598009,Angelo Mathews,24,27,0,3,0,RR
2013,598009,Rahul Sharma,24,16,2,0,0,RR
2013,598009,Yuvraj Singh,24,27,2,3,0,RR
2013,598009,Mitchell Marsh,6,10,0,2,0,RR
2013,598009,Harmeet Singh,24,34,1,3,2,PWI
2013,598009,Sreesanth,14,38,0,2,4,PWI
2013,598009,James Faulkner,24,17,2,2,0,PWI
2013,598009,Kevon Cooper,24,26,0,2,1,PWI
2013,598009,Siddharth Trivedi,24,31,0,2,1,PWI
2013,598010,Dale Steyn,24,11,2,1,0,DC
2013,598010,Ishant Sharma,24,35,2,2,2,DC
2013,598010,Thisara Perera,24,31,2,3,1,DC
2013,598010,Anand Rajan,24,20,1,1,0,DC
2013,598010,Amit Mishra,24,15,1,0,0,DC
2013,598010,Irfan Pathan,19,19,1,2,0,SRH
2013,598010,Siddarth Kaul,12,8,0,2,0,SRH
2013,598010,Morne Morkel,24,27,2,2,0,SRH
2013,598010,Umesh Yadav,18,32,0,6,0,SRH
2013,598010,Johan Botha,18,11,1,1,0,SRH
2013,598010,Shahbaz Nadeem,24,17,2,0,1,SRH
2013,598011,Aaron Finch,12,11,1,1,0,MI
2013,598011,Bhuvneshwar Kumar,12,16,0,3,0,MI
2013,598011,Ashok Dinda,24,63,0,5,4,MI
2013,598011,Rahul Sharma,24,27,0,3,1,MI
2013,598011,Angelo Mathews,24,29,0,1,1,MI
2013,598011,Yuvraj Singh,12,13,1,2,0,MI
2013,598011,Mitchell Marsh,12,24,1,2,2,MI
2013,598011,Mitchell Johnson,24,33,3,5,1,PWI
2013,598011,Pragyan Ojha,12,20,1,1,1,PWI
2013,598011,Harbhajan Singh,18,20,1,2,1,PWI
2013,598011,Lasith Malinga,24,22,1,2,0,PWI
2013,598011,Rishi Dhawan,24,27,0,1,1,PWI
2013,598011,Kieron Pollard,18,19,1,0,1,PWI
2013,598012,Dirk Nannes,24,31,1,4,0,RCB
2013,598012,Chris Morris,24,40,3,3,2,RCB
2013,598012,Mohit Sharma,12,13,0,2,0,RCB
2013,598012,Ravichandran Ashwin,24,28,1,1,1,RCB
2013,598012,Ravindra Jadeja,12,20,0,1,1,RCB
2013,598012,Dwayne Bravo,24,32,1,2,0,RCB
2013,598012,Ravi Rampaul,24,31,3,1,2,CSK
2013,598012,RP Singh,21,41,0,2,2,CSK
2013,598012,Vinay Kumar,24,36,1,4,0,CSK
2013,598012,Daniel Christian,12,13,0,2,0,CSK
2013,598012,Murali Kartik,18,29,0,3,0,CSK
2013,598012,Jamaluddin Syed Mohammad,18,15,2,1,0,CSK
2013,598013,Dale Steyn,24,29,0,2,1,KKR
2013,598013,Hanuma Vihari,6,14,0,3,0,KKR
2013,598013,Ishant Sharma,24,33,0,5,0,KKR
2013,598013,Thisara Perera,24,44,0,6,1,KKR
2013,598013,Amit Mishra,18,28,0,4,1,KKR
2013,598013,Karn Sharma,12,13,1,0,1,KKR
2013,598013,Ashish Reddy,12,15,1,2,0,KKR
2013,598013,Lakshmipathy Balaji,24,30,0,2,1,SRH
2013,598013,Sachithra Senanayake,24,18,1,0,0,SRH
2013,598013,Sunil Narine,24,31,1,2,1,SRH
2013,598013,Jacques Kallis,24,13,3,1,0,SRH
2013,598013,Rajat Bhatia,24,33,2,2,1,SRH
2013,598014,Ajit  Chandila,18,14,0,1,1,KXIP
2013,598014,Sreesanth,24,20,2,2,0,KXIP
2013,598014,Kevon Cooper,18,33,2,3,1,KXIP
2013,598014,James Faulkner,21,30,2,5,0,KXIP
2013,598014,Siddharth Trivedi,24,21,2,1,0,KXIP
2013,598014,Stuart Binny,6,4,0,0,0,KXIP
2013,598014,Praveen Kumar,24,10,2,1,0,RR
2013,598014,Ryan Harris,24,30,0,6,0,RR
2013,598014,Parvinder Awana,24,35,1,7,0,RR
2013,598014,Azhar Mahmood,24,23,0,2,0,RR
2013,598014,Piyush Chawla,19,22,1,1,0,RR
2013,598015,Dirk Nannes,24,42,0,6,1,PWI
2013,598015,Ravindra Jadeja,24,27,1,3,1,PWI
2013,598015,Ravichandran Ashwin,24,24,0,1,1,PWI
2013,598015,Chris Morris,24,25,2,2,1,PWI
2013,598015,Dwayne Bravo,24,35,2,4,1,PWI
2013,598015,Bhuvneshwar Kumar,24,12,2,0,0,CSK
2013,598015,Ashok Dinda,24,34,2,5,0,CSK
2013,598015,Mitchell Marsh,24,35,2,2,2,CSK
2013,598015,Abhishek Nayar,18,21,1,2,0,CSK
2013,598015,Aaron Finch,6,9,0,1,0,CSK
2013,598015,Rahul Sharma,24,24,1,0,1,CSK
2013,598016,Lakshmipathy Balaji,24,39,1,5,1,KXIP
2013,598016,Jacques Kallis,24,24,3,3,0,KXIP
2013,598016,Sachithra Senanayake,24,28,2,3,0,KXIP
2013,598016,Sunil Narine,24,33,3,3,2,KXIP
2013,598016,Rajat Bhatia,24,30,0,2,0,KXIP
2013,598016,Praveen Kumar,24,26,2,4,0,KKR
2013,598016,Azhar Mahmood,24,21,3,2,0,KKR
2013,598016,Manpreet Gony,24,18,1,2,0,KKR
2013,598016,David Hussey,6,14,0,3,0,KKR
2013,598016,Parvinder Awana,24,39,2,3,2,KKR
2013,598016,Piyush Chawla,18,28,0,3,0,KKR
2013,598017,Ravi Rampaul,24,28,0,2,1,DC
2013,598017,RP Singh,24,48,0,6,1,DC
2013,598017,Jaydev Unadkat,24,24,2,3,0,DC
2013,598017,Vinay Kumar,24,21,1,2,0,DC
2013,598017,Andrew McDonald,12,17,1,3,0,DC
2013,598017,Jamaluddin Syed Mohammad,12,13,0,1,0,DC
2013,598017,Ashish Nehra,24,31,1,4,1,RCB
2013,598017,Morne Morkel,24,32,1,1,2,RCB
2013,598017,Irfan Pathan,24,39,0,4,1,RCB
2013,598017,Umesh Yadav,24,22,2,1,0,RCB
2013,598017,Shahbaz Nadeem,24,26,1,2,1,RCB
2013,598018,Bhuvneshwar Kumar,24,18,3,2,0,SRH
2013,598018,Ashok Dinda,24,25,1,3,0,SRH
2013,598018,Angelo Mathews,24,29,0,1,1,SRH
2013,598018,Rahul Sharma,24,21,2,1,1,SRH
2013,598018,Mitchell Marsh,24,26,1,2,0,SRH
2013,598018,Ishant Sharma,24,22,1,3,0,PWI
2013,598018,Dale Steyn,24,34,1,5,0,PWI
2013,598018,Thisara Perera,24,20,3,2,0,PWI
2013,598018,Amit Mishra,24,19,4,0,1,PWI
2013,598018,Karn Sharma,18,13,1,1,0,PWI
2013,598019,Mitchell Johnson,24,41,0,5,1,RR
2013,598019,Lasith Malinga,24,30,0,5,0,RR
2013,598019,Rishi Dhawan,12,20,0,1,1,RR
2013,598019,Pragyan Ojha,24,31,0,2,1,RR
2013,598019,Kieron Pollard,12,24,1,3,1,RR
2013,598019,Harbhajan Singh,24,26,1,1,1,RR
2013,598019,Ajit  Chandila,12,6,2,0,0,MI
2013,598019,Ankeet Chavan,18,10,0,1,0,MI
2013,598019,James Faulkner,19,16,3,2,0,MI
2013,598019,Siddharth Trivedi,24,17,1,2,0,MI
2013,598019,Stuart Binny,18,14,2,1,0,MI
2013,598019,Kevon Cooper,18,25,1,2,0,MI
2013,598020,Shahbaz Nadeem,18,22,0,0,1,CSK
2013,598020,Irfan Pathan,24,30,1,5,0,CSK
2013,598020,Morne Morkel,24,42,1,6,1,CSK
2013,598020,Umesh Yadav,24,33,1,5,0,CSK
2013,598020,Virender Sehwag,6,9,0,1,0,CSK
2013,598020,Ajit Agarkar,24,29,0,2,1,CSK
2013,598020,Albie Morkel,18,13,1,0,1,DC
2013,598020,Mohit Sharma,18,10,3,0,0,DC
2013,598020,Chris Morris,12,13,1,2,0,DC
2013,598020,Dwayne Bravo,7,8,1,1,0,DC
2013,598020,Ravindra Jadeja,24,21,1,1,0,DC
2013,598020,Ravichandran Ashwin,24,18,2,1,0,DC
2013,598021,Hanuma Vihari,6,2,0,0,0,KXIP
2013,598021,Dale Steyn,24,14,1,1,0,KXIP
2013,598021,Ishant Sharma,24,29,2,2,1,KXIP
2013,598021,Thisara Perera,24,25,0,3,0,KXIP
2013,598021,Karn Sharma,18,19,2,0,2,KXIP
2013,598021,Amit Mishra,24,29,2,3,1,KXIP
2013,598021,Praveen Kumar,18,12,1,0,0,SRH
2013,598021,Dimitri Mascarenhas,24,25,0,2,0,SRH
2013,598021,Azhar Mahmood,21,36,1,1,3,SRH
2013,598021,Piyush Chawla,24,25,1,3,0,SRH
2013,598021,Manpreet Gony,24,24,2,4,0,SRH
2013,598022,Albie Morkel,24,36,0,6,0,KKR
2013,598022,Mohit Sharma,18,13,0,2,0,KKR
2013,598022,Chris Morris,18,12,1,1,0,KKR
2013,598022,Dwayne Bravo,12,14,1,1,1,KKR
2013,598022,Ravichandran Ashwin,24,21,2,0,2,KKR
2013,598022,Ravindra Jadeja,24,20,3,0,1,KKR
2013,598022,Lakshmipathy Balaji,24,28,1,3,1,CSK
2013,598022,Sachithra Senanayake,24,18,1,3,0,CSK
2013,598022,Sunil Narine,24,20,1,0,1,CSK
2013,598022,Yusuf Pathan,6,9,1,0,1,CSK
2013,598022,Rajat Bhatia,12,12,0,0,0,CSK
2013,598022,Jacques Kallis,24,32,1,3,1,CSK
2013,598023,Ravi Rampaul,20,19,2,2,1,RR
2013,598023,RP Singh,24,13,3,2,0,RR
2013,598023,Jaydev Unadkat,24,32,1,4,0,RR
2013,598023,Vinay Kumar,24,18,3,2,0,RR
2013,598023,Murali Kartik,24,35,1,4,1,RR
2013,598023,Ajit  Chandila,24,21,0,0,1,RCB
2013,598023,Sreesanth,6,9,0,2,0,RCB
2013,598023,Shaun Tait,18,30,0,4,0,RCB
2013,598023,James Faulkner,24,21,1,2,0,RCB
2013,598023,Shane Watson,12,11,2,2,0,RCB
2013,598023,Siddharth Trivedi,21,26,0,2,1,RCB
2013,598024,Irfan Pathan,24,24,0,3,0,MI
2013,598024,Shahbaz Nadeem,24,20,0,1,0,MI
2013,598024,Roelof van der Merwe,24,35,1,2,2,MI
2013,598024,Umesh Yadav,24,31,2,3,1,MI
2013,598024,Ajit Agarkar,18,37,0,0,4,MI
2013,598024,Andre Russell,6,13,0,1,1,MI
2013,598024,Lasith Malinga,24,26,1,4,0,DC
2013,598024,Jasprit Bumrah,18,38,0,5,1,DC
2013,598024,Munaf Patel,24,36,0,6,0,DC
2013,598024,Harbhajan Singh,18,30,0,4,0,DC
2013,598024,Dwayne Smith,12,24,0,1,2,DC
2013,598024,Kieron Pollard,6,11,0,2,0,DC
2013,598025,Praveen Kumar,24,36,0,4,1,PWI
2013,598025,Azhar Mahmood,24,42,2,6,1,PWI
2013,598025,Parvinder Awana,24,38,1,3,2,PWI
2013,598025,Manpreet Gony,24,32,1,4,1,PWI
2013,598025,Piyush Chawla,24,33,0,3,1,PWI
2013,598025,Bhuvneshwar Kumar,24,31,1,4,0,KXIP
2013,598025,Ajantha Mendis,24,38,1,4,1,KXIP
2013,598025,Ashok Dinda,24,37,0,4,0,KXIP
2013,598025,Rahul Sharma,18,28,0,3,0,KXIP
2013,598025,Yuvraj Singh,12,15,1,0,1,KXIP
2013,598025,Luke Wright,15,35,0,1,3,KXIP
2013,598026,Mohit Sharma,12,19,0,2,1,RR
2013,598026,Jason Holder,24,30,0,3,0,RR
2013,598026,Chris Morris,18,32,0,2,2,RR
2013,598026,Ravichandran Ashwin,24,20,2,1,0,RR
2013,598026,Ravindra Jadeja,18,45,0,2,3,RR
2013,598026,Dwayne Bravo,24,36,2,2,1,RR
2013,598026,Ajit  Chandila,18,16,1,0,1,CSK
2013,598026,Rahul Shukla,12,24,0,5,0,CSK
2013,598026,James Faulkner,24,20,3,1,0,CSK
2013,598026,Kevon Cooper,24,49,0,7,1,CSK
2013,598026,Siddharth Trivedi,18,32,0,3,0,CSK
2013,598026,Shane Watson,9,21,0,0,2,CSK
2013,598026,Stuart Binny,12,20,0,2,0,CSK
2013,598027,Bhuvneshwar Kumar,24,23,0,4,0,RCB
2013,598027,Ishwar Pandey,12,33,0,7,0,RCB
2013,598027,Ashok Dinda,24,48,2,3,4,RCB
2013,598027,Mitchell Marsh,18,56,1,2,7,RCB
2013,598027,Ali Murtaza,12,45,0,3,5,RCB
2013,598027,Aaron Finch,6,29,0,1,4,RCB
2013,598027,Luke Wright,24,26,1,1,1,RCB
2013,598027,Murali Kartik,18,25,1,4,0,PWI
2013,598027,RP Singh,24,20,1,3,0,PWI
2013,598027,Ravi Rampaul,24,21,2,1,1,PWI
2013,598027,Jaydev Unadkat,24,37,2,3,2,PWI
2013,598027,Vinay Kumar,24,24,1,3,0,PWI
2013,598027,Chris Gayle,6,5,2,1,0,PWI
2013,598059,Praveen Kumar,24,29,2,4,0,DC
2013,598059,Parvinder Awana,24,21,1,2,0,DC
2013,598059,Harmeet Singh,24,24,3,1,1,DC
2013,598059,David Hussey,24,14,0,0,0,DC
2013,598059,Piyush Chawla,12,17,0,2,1,DC
2013,598059,Bhargav Bhatt,12,11,1,1,0,DC
2013,598059,Irfan Pathan,12,26,1,5,0,KXIP
2013,598059,Ashish Nehra,18,28,1,3,1,KXIP
2013,598059,Johan Botha,24,23,1,2,0,KXIP
2013,598059,Roelof van der Merwe,24,17,1,2,0,KXIP
2013,598059,Umesh Yadav,18,19,0,3,0,KXIP
2013,598059,Ajit Agarkar,6,4,0,0,0,KXIP
2013,598029,Harbhajan Singh,12,35,0,4,2,KKR
2013,598029,Mitchell Johnson,24,26,2,2,1,KKR
2013,598029,Lasith Malinga,24,25,2,4,0,KKR
2013,598029,Pragyan Ojha,24,21,2,2,0,KKR
2013,598029,Kieron Pollard,12,14,0,1,0,KKR
2013,598029,Yuzvendra Chahal,24,34,0,3,1,KKR
2013,598029,Lakshmipathy Balaji,24,24,0,1,0,MI
2013,598029,Iqbal Abdulla,24,35,0,0,4,MI
2013,598029,Sunil Narine,24,17,3,1,0,MI
2013,598029,Sachithra Senanayake,24,50,1,3,4,MI
2013,598029,Rajat Bhatia,21,32,1,3,1,MI
2013,598030,Mohit Sharma,24,33,2,5,1,SRH
2013,598030,Jason Holder,24,31,0,4,0,SRH
2013,598030,Ravichandran Ashwin,24,21,1,2,0,SRH
2013,598030,Chris Morris,18,24,0,1,1,SRH
2013,598030,Dwayne Bravo,24,37,2,5,1,SRH
2013,598030,Ravindra Jadeja,6,8,0,0,1,SRH
2013,598030,Daren Sammy,18,31,0,3,1,CSK
2013,598030,Ishant Sharma,24,34,1,4,0,CSK
2013,598030,Dale Steyn,24,45,1,4,3,CSK
2013,598030,Karn Sharma,24,8,0,0,0,CSK
2013,598030,Amit Mishra,24,26,3,2,1,CSK
