season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,opponentteam
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,1,SS Iyer,Shreyas Iyer,11,13,0.0,1,0,84.61,1,0,"{'wickets': 3, 'runs': 90}",11.3,c Padikkal b Ali,RCB
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,1,RR Pant,Rishabh Pant,37,25,0.0,3,2,148.0,0,0,"{'wickets': 4, 'runs': 179}",18.2, b Mohammed Siraj,RCB
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,1,MP Stoinis,Marcus Stoinis,53,26,0.0,6,2,203.84,0,1,{},11.0,not out,RCB
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,1,SO Hetmyer,Shimron Hetmyer,11,7,0.0,0,1,157.14,0,1,{},11.0,not out,RCB
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,D Padikkal,Devdutt Padikkal,4,6,0.0,0,0,66.66,0,0,"{'wickets': 1, 'runs': 20}",2.6,c Stoinis b Ashwin,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,AJ Finch,Aaron Finch,13,14,0.0,1,0,92.85,0,0,"{'wickets': 2, 'runs': 27}",3.6,c &dagger;Pant b AR Patel,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,V Kohli,Virat Kohli,43,39,0.0,2,1,110.25,1,0,"{'wickets': 5, 'runs': 94}",13.3,c &dagger;Pant b Rabada,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,AB de Villiers,AB de Villiers,9,6,0.0,2,0,150.0,0,0,"{'wickets': 3, 'runs': 43}",5.5,c Dhawan b Nortje,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,MM Ali,Moeen Ali,11,13,0.0,1,0,84.61,0,0,"{'wickets': 4, 'runs': 75}",11.6,c Hetmyer b AR Patel,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,Washington Sundar,Washington Sundar,17,11,0.0,3,0,154.54,0,0,"{'wickets': 6, 'runs': 115}",15.6,c Ashwin b Rabada,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,S Dube,Shivam Dube,11,12,0.0,0,1,91.66,0,0,"{'wickets': 7, 'runs': 118}",17.1, b Rabada,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,I Udana,Isuru Udana,1,3,0.0,0,0,33.33,0,0,"{'wickets': 8, 'runs': 119}",17.3,c Iyer b Rabada,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,NA Saini,Navdeep Saini,12,12,0.0,1,0,100.0,0,1,{},11.0,not out,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,Mohammed Siraj,Mohammed Siraj,5,4,0.0,1,0,125.0,0,0,"{'wickets': 9, 'runs': 127}",18.6, b Nortje,DC
2020,1216519,RCB v DC,RCB,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RCB,2,YS Chahal,Yuzvendra Chahal,0,0,0.0,0,0,0.0,0,1,{},11.0,not out,DC
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,Q de Kock,Quinton de Kock,23,15,0.0,3,1,153.33,0,0,"{'wickets': 1, 'runs': 49}",4.5,c &dagger;Buttler b Kartik Tyagi,RR
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,RG Sharma,Rohit Sharma,35,23,0.0,2,3,152.17,1,0,"{'wickets': 2, 'runs': 88}",9.1,c Tewatia b Gopal,RR
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,SA Yadav,Suryakumar Yadav,79,47,0.0,11,2,168.08,0,1,{},11.0,not out,RR
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,Ishan Kishan,Ishan Kishan,0,1,0.0,0,0,0.0,0,0,"{'wickets': 3, 'runs': 88}",9.2,c Samson b Gopal,RR
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,KH Pandya,Krunal Pandya,12,17,0.0,0,1,70.58,0,0,"{'wickets': 4, 'runs': 117}",13.6,c Gopal b Archer,RR
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,HH Pandya,Hardik Pandya,30,19,0.0,2,1,157.89,0,1,{},11.0,not out,RR
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,YBK Jaiswal,Yashasvi Jaiswal,0,2,0.0,0,0,0.0,0,0,"{'wickets': 1, 'runs': 0}",0.2,c &dagger;de Kock b Boult,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,JC Buttler,Jos Buttler,70,44,0.0,4,5,159.09,0,0,"{'wickets': 5, 'runs': 98}",13.3,c Pollard b Pattinson,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,SPD Smith,Steven Smith,6,7,0.0,1,0,85.71,1,0,"{'wickets': 2, 'runs': 7}",1.4,c &dagger;de Kock b Bumrah,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,SV Samson,Sanju Samson,0,3,0.0,0,0,0.0,0,0,"{'wickets': 3, 'runs': 12}",2.5,c Sharma b Boult,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,MK Lomror,Mahipal Lomror,11,13,0.0,1,0,84.61,0,0,"{'wickets': 4, 'runs': 42}",8.1,c sub (AS Roy) b Chahar,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,TK Curran,Tom Curran,15,16,0.0,1,0,93.75,0,0,"{'wickets': 6, 'runs': 108}",14.4,c HH Pandya b Pollard,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,R Tewatia,Rahul Tewatia,5,6,0.0,1,0,83.33,0,0,"{'wickets': 7, 'runs': 113}",15.2, b Bumrah,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,JC Archer,Jofra Archer,24,11,0.0,3,1,218.18,0,0,"{'wickets': 9, 'runs': 136}",17.6,c Pollard b Bumrah,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,S Gopal,Shreyas Gopal,1,2,0.0,0,0,50.0,0,0,"{'wickets': 8, 'runs': 115}",15.5,c &dagger;de Kock b Bumrah,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,AS Rajpoot,Ankit Rajpoot,2,5,0.0,0,0,40.0,0,0,"{'wickets': 10, 'runs': 136}",18.1,c Sharma b Pattinson,MI
2020,1216511,MI v RR,MI,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,Kartik Tyagi,Kartik Tyagi,0,0,0.0,0,0,0.0,0,1,{},11.0,not out,MI
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,RA Tripathi,Rahul Tripathi,81,51,0.0,8,3,158.82,0,0,"{'wickets': 6, 'runs': 140}",16.5,c Watson b Bravo,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,Shubman Gill,Shubman Gill,11,12,0.0,1,0,91.66,0,0,"{'wickets': 1, 'runs': 37}",4.2,c &dagger;Dhoni b Thakur,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,N Rana,Nitish Rana,9,10,0.0,1,0,90.0,0,0,"{'wickets': 2, 'runs': 70}",8.1,c Jadeja b Sharma,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,SP Narine,Sunil Narine,17,9,0.0,1,1,188.88,0,0,"{'wickets': 3, 'runs': 98}",10.6,c du Plessis b Sharma,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,EJG Morgan,Eoin Morgan,7,10,0.0,1,0,70.0,0,0,"{'wickets': 4, 'runs': 114}",13.6,c &dagger;Dhoni b Curran,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,AD Russell,Andre Russell,2,4,0.0,0,0,50.0,0,0,"{'wickets': 5, 'runs': 128}",15.2,c &dagger;Dhoni b Thakur,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,KD Karthik,Dinesh Karthik,12,11,0.0,1,0,109.09,1,0,"{'wickets': 7, 'runs': 162}",18.6,c Thakur b Curran,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,PJ Cummins,Pat Cummins,17,9,0.0,1,1,188.88,0,1,{},11.0,not out,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,KL Nagarkoti,Kamlesh Nagarkoti,0,2,0.0,0,0,0.0,0,0,"{'wickets': 8, 'runs': 163}",19.2,c du Plessis b Bravo,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,Shivam Mavi,Shivam Mavi,0,1,0.0,0,0,0.0,0,0,"{'wickets': 9, 'runs': 166}",19.5,c &dagger;Dhoni b Bravo,CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,CV Varun,Varun Chakravarthy,1,1,0.0,0,0,100.0,0,0,"{'wickets': 10, 'runs': 167}",19.6,run out (Jadeja/&dagger;Dhoni),CSK
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,SR Watson,Shane Watson,50,40,0.0,6,1,125.0,0,0,"{'wickets': 3, 'runs': 101}",13.1,lbw b Narine,KKR
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,F du Plessis,Faf du Plessis,17,10,0.0,3,0,170.0,0,0,"{'wickets': 1, 'runs': 30}",3.4,c &dagger;Karthik b Shivam Mavi,KKR
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,AT Rayudu,Ambati Rayudu,30,27,0.0,3,0,111.11,0,0,"{'wickets': 2, 'runs': 99}",12.1,c Shubman Gill b Nagarkoti,KKR
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,MS Dhoni,MS Dhoni,11,12,0.0,1,0,91.66,1,0,"{'wickets': 4, 'runs': 129}",16.3, b Varun,KKR
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,SM Curran,Sam Curran,17,11,0.0,1,1,154.54,0,0,"{'wickets': 5, 'runs': 129}",17.1,c Morgan b Russell,KKR
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,KM Jadhav,Kedar Jadhav,7,12,0.0,1,0,58.33,0,1,{},11.0,not out,KKR
2020,1216501,KKR v CSK,KKR,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,CSK,2,RA Jadeja,Ravindra Jadeja,21,8,0.0,3,1,262.5,0,1,{},11.0,not out,KKR
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,DA Warner,David Warner,52,40,0.0,5,1,130.0,1,0,"{'wickets': 1, 'runs': 160}",15.1,c Maxwell b Ravi Bishnoi,KXIP
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,JM Bairstow,Jonny Bairstow,97,55,0.0,7,6,176.36,0,0,"{'wickets': 2, 'runs': 160}",15.4,lbw b Ravi Bishnoi,KXIP
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,Abdul Samad,Abdul Samad,8,7,0.0,1,0,114.28,0,0,"{'wickets': 4, 'runs': 173}",17.5,c Arshdeep Singh b Ravi Bishnoi,KXIP
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,MK Pandey,Manish Pandey,1,2,0.0,0,0,50.0,0,0,"{'wickets': 3, 'runs': 161}",16.1,c &amp; b Arshdeep Singh,KXIP
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,KS Williamson,Kane Williamson,20,10,0.0,1,1,200.0,0,1,{},11.0,not out,KXIP
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,PK Garg,Priyam Garg,0,1,0.0,0,0,0.0,0,0,"{'wickets': 5, 'runs': 175}",18.1,c Pooran b Arshdeep Singh,KXIP
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,Abhishek Sharma,Abhishek Sharma,12,6,0.0,1,1,200.0,0,0,"{'wickets': 6, 'runs': 199}",19.5,c Maxwell b Mohammed Shami,KXIP
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,Rashid Khan,Rashid Khan,0,0,0.0,0,0,0.0,0,1,{},11.0,not out,KXIP
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,KL Rahul,KL Rahul,11,16,0.0,0,0,68.75,1,0,"{'wickets': 3, 'runs': 58}",6.4,c Williamson b Abhishek Sharma,SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,MA Agarwal,Mayank Agarwal,9,6,0.0,1,0,150.0,0,0,"{'wickets': 1, 'runs': 11}",1.3,run out (Warner/Ahmed),SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,Prabhsimran Singh,Prabhsimran Singh,11,8,0.0,2,0,137.5,0,0,"{'wickets': 2, 'runs': 31}",4.2,c Garg b Ahmed,SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,N Pooran,Nicholas Pooran,77,37,0.0,5,7,208.1,0,0,"{'wickets': 7, 'runs': 126}",14.5,c Natarajan b Rashid Khan,SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,GJ Maxwell,Glenn Maxwell,7,12,0.0,0,0,58.33,0,0,"{'wickets': 4, 'runs': 105}",10.6,run out (Garg),SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,Mandeep Singh,Mandeep Singh,6,6,0.0,0,0,100.0,0,0,"{'wickets': 5, 'runs': 115}",12.3, b Rashid Khan,SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,Mujeeb Ur Rahman,Mujeeb Ur Rahman,1,3,0.0,0,0,33.33,0,0,"{'wickets': 6, 'runs': 126}",13.5,c &dagger;Bairstow b Ahmed,SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,Ravi Bishnoi,Ravi Bishnoi,6,7,0.0,1,0,85.71,0,1,{},11.0,not out,SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,Mohammed Shami,Mohammed Shami,0,1,0.0,0,0,0.0,0,0,"{'wickets': 8, 'runs': 126}",14.6,lbw b Rashid Khan,SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,SS Cottrell,Sheldon Cottrell,0,2,0.0,0,0,0.0,0,0,"{'wickets': 9, 'runs': 132}",16.2, b Natarajan,SRH
2020,1216542,SRH v KXIP,SRH,KXIP,Dubai International Cricket Stadium,Dubai,United Arab Emirates,KXIP,2,Arshdeep Singh,Arshdeep Singh,0,3,0.0,0,0,0.0,0,0,"{'wickets': 10, 'runs': 132}",16.5,c Warner b Natarajan,SRH
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,PP Shaw,Prithvi Shaw,19,10,0.0,2,1,190.0,0,0,"{'wickets': 2, 'runs': 42}",4.2,c &amp; b Archer,RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,S Dhawan,Shikhar Dhawan,5,4,0.0,1,0,125.0,0,0,"{'wickets': 1, 'runs': 12}",1.3,c Jaiswal b Archer,RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,SS Iyer,Shreyas Iyer,22,18,0.0,4,0,122.22,1,0,"{'wickets': 3, 'runs': 50}",5.5,run out (Jaiswal),RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,RR Pant,Rishabh Pant,5,9,0.0,0,0,55.55,0,0,"{'wickets': 4, 'runs': 79}",9.2,run out (sub [Vohra]/Tewatia),RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,MP Stoinis,Marcus Stoinis,39,30,0.0,0,4,130.0,0,0,"{'wickets': 5, 'runs': 109}",13.3,c Smith b Tewatia,RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,SO Hetmyer,Shimron Hetmyer,45,24,0.0,1,5,187.5,0,0,"{'wickets': 6, 'runs': 149}",16.6,c Tewatia b Kartik Tyagi,RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,HV Patel,Harshal Patel,16,15,0.0,1,0,106.66,0,0,"{'wickets': 8, 'runs': 183}",19.4,c Tewatia b Archer,RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,AR Patel,Axar Patel,17,8,0.0,2,1,212.5,0,0,"{'wickets': 7, 'runs': 181}",18.6,c &dagger;Buttler b Tye,RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,K Rabada,Kagiso Rabada,2,3,0.0,0,0,66.66,0,1,{},11.0,not out,RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,DC,1,R Ashwin,Ravichandran Ashwin,0,1,0.0,0,0,0.0,0,1,{},11.0,not out,RR
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,YBK Jaiswal,Yashasvi Jaiswal,34,36,0.0,1,2,94.44,0,0,"{'wickets': 5, 'runs': 82}",12.1, b Stoinis,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,JC Buttler,Jos Buttler,13,8,0.0,2,0,162.5,0,0,"{'wickets': 1, 'runs': 15}",2.3,c Dhawan b Ashwin,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,SPD Smith,Steven Smith,24,17,0.0,2,1,141.17,1,0,"{'wickets': 2, 'runs': 56}",8.1,c Hetmyer b Nortje,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,SV Samson,Sanju Samson,5,9,0.0,0,0,55.55,0,0,"{'wickets': 3, 'runs': 72}",10.3,c Hetmyer b Stoinis,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,MK Lomror,Mahipal Lomror,1,2,0.0,0,0,50.0,0,0,"{'wickets': 4, 'runs': 76}",11.2,c AR Patel b Ashwin,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,R Tewatia,Rahul Tewatia,38,29,0.0,3,2,131.03,0,0,"{'wickets': 9, 'runs': 136}",19.1, b Rabada,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,AJ Tye,Andrew Tye,6,6,0.0,0,1,100.0,0,0,"{'wickets': 6, 'runs': 90}",13.5,c Rabada b AR Patel,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,JC Archer,Jofra Archer,2,4,0.0,0,0,50.0,0,0,"{'wickets': 7, 'runs': 100}",14.5,c Iyer b Rabada,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,S Gopal,Shreyas Gopal,2,3,0.0,0,0,66.66,0,0,"{'wickets': 8, 'runs': 121}",17.2,c Hetmyer b HV Patel,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,Kartik Tyagi,Kartik Tyagi,2,3,0.0,0,0,66.66,0,1,{},11.0,not out,DC
2020,1216500,RR v DC,RR,DC,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RR,2,VR Aaron,Varun Aaron,1,2,0.0,0,0,50.0,0,0,"{'wickets': 10, 'runs': 138}",19.4,c &dagger;Pant b Rabada,DC
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,RA Tripathi,Rahul Tripathi,4,10,0.0,1,0,40.0,0,0,"{'wickets': 1, 'runs': 12}",2.4, b Mohammed Shami,KXIP
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,Shubman Gill,Shubman Gill,57,47,0.0,5,0,121.27,0,0,"{'wickets': 4, 'runs': 145}",17.5,run out (Mandeep Singh/&dagger;Prabhsimran Singh),KXIP
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,N Rana,Nitish Rana,2,4,0.0,0,0,50.0,0,0,"{'wickets': 2, 'runs': 14}",3.3,run out (Mohammed Shami/Pooran),KXIP
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,EJG Morgan,Eoin Morgan,24,23,0.0,2,1,104.34,0,0,"{'wickets': 3, 'runs': 63}",10.4,c Maxwell b Ravi Bishnoi,KXIP
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,KD Karthik,Dinesh Karthik,58,29,0.0,8,2,200.0,1,0,"{'wickets': 6, 'runs': 164}",19.6,run out (Pooran/&dagger;Prabhsimran Singh),KXIP
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,AD Russell,Andre Russell,5,3,0.0,1,0,166.66,0,0,"{'wickets': 5, 'runs': 150}",18.2,c &dagger;Prabhsimran Singh b Arshdeep Singh,KXIP
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,1,PJ Cummins,Pat Cummins,5,4,0.0,0,0,125.0,0,1,{},11.0,not out,KXIP
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,KL Rahul,KL Rahul,74,58,0.0,6,0,127.58,1,0,"{'wickets': 4, 'runs': 151}",18.6, b Prasidh Krishna,KKR
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,MA Agarwal,Mayank Agarwal,56,39,0.0,6,1,143.58,0,0,"{'wickets': 1, 'runs': 115}",14.2,c Shubman Gill b Prasidh Krishna,KKR
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,N Pooran,Nicholas Pooran,16,10,0.0,2,1,160.0,0,0,"{'wickets': 2, 'runs': 144}",17.2, b Narine,KKR
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,Prabhsimran Singh,Prabhsimran Singh,4,7,0.0,0,0,57.14,0,0,"{'wickets': 3, 'runs': 149}",18.4,c Rana b Prasidh Krishna,KKR
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,GJ Maxwell,Glenn Maxwell,10,5,0.0,2,0,200.0,0,1,{},11.0,not out,KKR
2020,1216523,KXIP v KKR,KXIP,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KXIP,2,Mandeep Singh,Mandeep Singh,0,1,0.0,0,0,0.0,0,0,"{'wickets': 5, 'runs': 158}",19.5,c sub (CJ Green) b Narine,KKR
